reviewId,userName,userImage,content,score,reviewCreatedVersion,at,replyContent,repliedAt,matched_aspects,Aplikasi,Pengiriman,Produk,Harga,Pembayaran,Layanan Pelanggan (CS),Penjual,text_length
5c2c0ec7-2028-4019-88d9-a69f12a3d680,Mase Indonesia Maju,https://play-lh.googleusercontent.com/a-/ALV-UjXfw4hw0mwnKmkZKdUycuUb5JVdSMkDkiDo8AszAB3EXKetCuo,shoppe bagus tarik shoppe lebih bijaksana lancar belanja ada batas guna kupon gratis ongkos kirim lebih dorong lancar nyaman bisnis belanja harga barang makin kualitas murah gratis ongkos kirim nya dukung indonesia maju folded hands,5,3.60.25,2025-10-20 10:16:37,"Hi kak Mase Indonesia Maju, makasih ya buat review bintang 5 nya, yuk cek aplikasi Shopee biar gak ketinggalan promo & voucher menarik lainnya. Dan kedepannya kami akan berusaha trs memberikan pelayanan terbaik kami ya kak. Kalo ada kendala/pertanyaan soal Shopee bisa DM IG kita @shopee_id. Terimakasih, sehat selalu ^SL",2025-10-20 12:02:20,Aplikasi,P,0,0,0,0,0,0,364
2e1ef4c7-1e1f-4368-a2c2-2f57c8486ecb,Mufrodi Dodi,https://play-lh.googleusercontent.com/a/ACg8ocKhaGgZErH6m25vAlBlK1gsJi39kMKmLxAktn81WRZFo3keTQ=mo,jauh belanja aplikasi bantu,5,3.59.43,2025-10-20 10:16:20,"Wah makasih ya kak Mufrodi Dodi, buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. kalo ada pertnyaan boleh lgsg Live chatt / DM sosmed resmi IG Shopee @ShopeeID / @shopeecare yah, Stay safe ^XL",2025-10-20 12:00:01,Aplikasi,P,0,0,0,0,0,0,54
6e7fbe1b-1dbc-47d8-ad7b-5ca8bae2604c,Jastin Tobs,https://play-lh.googleusercontent.com/a/ACg8ocLaAyhKej5J2vkAObf4ZZc8tvH9NWpCWtIm4ncNGsk2ziK7iQ=mo,aplikasi bagus belanja butuh hari,5,,2025-10-20 10:14:43,"Hallo kak Jastin Tobs, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Sehat selalu^IX",2025-10-20 12:00:55,Aplikasi,P,0,0,0,0,0,0,61
3bbba0e1-ac61-4d47-b3b7-af04700aa4db,R O D H I,https://play-lh.googleusercontent.com/a-/ALV-UjWNzDIFVKypLLN0zScLlN4qfPlrWbw0xsT09W_28BpED-9zw7CZXw,banyak keluar link2 website2 bokep,1,3.59.43,2025-10-20 10:14:34,"Hai kak R O D H I, maaf ya untuk kendala yang kaka alami, terkait kendala kakak, agar aku bisa bantu cek lebih lanjut, kakak bisa chat detail kendala kakak ke DM Social Media kita @Shopee_id /@Shopeecare_id ya, Sehat selalu ^EC",2025-10-20 12:01:49,Aplikasi,N,0,0,0,0,0,0,37
883ea00a-bef6-4d98-a1bc-674b95d4adc8,irian di,https://play-lh.googleusercontent.com/a-/ALV-UjXYGvzRrXq3ELlhRltQVr5jQVG7unNDnEBaSRfHFdDEm_uyQoA,mudah belanja tentu kalau diskon cod,5,3.59.43,2025-10-20 10:14:00,"Hallo kak irian di, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Sehat selalu^IX",2025-10-20 12:00:11,"Aplikasi,Harga,Pembayaran",P,0,0,P,P,0,0,66
31165104-1bd1-4a6e-bc92-0bb86ea26c96,Bani Adrai,https://play-lh.googleusercontent.com/a-/ALV-UjWkEkJtdwqezVVNAewL0lZA-EYrK0V_RL1mA6uHkKiFJpTfe_0,aplikasi favorite selalu pas ingin sukses terus shopee,5,,2025-10-20 10:13:40,"Wah makasih ya kak Bani Adrai, buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. kalo ada pertnyaan boleh lgsg Live chatt / DM sosmed resmi IG Shopee @ShopeeID / @shopeecare yah, Stay safe ^XL",2025-10-20 12:01:10,Aplikasi,P,0,0,0,0,0,0,69
8d789a14-c975-41ea-93b7-4d7eead1704e,Rudih Rudi,https://play-lh.googleusercontent.com/a/ACg8ocKrnn0e0k6nmQs7lGXQD5E5QZoSm2Wl7BOyfgMXJ58id29O2A=mo,suka aplikasi satu,5,3.59.43,2025-10-20 10:07:50,"Wah makasih ya kak Rudih Rudi, buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. kalo ada pertnyaan boleh lgsg Live chatt / DM sosmed resmi IG Shopee @ShopeeID / @shopeecare yah, Stay safe ^XL",2025-10-20 12:01:38,Aplikasi,P,0,0,0,0,0,0,39
834daa56-e0db-4dfe-a0f0-161ba6f54384,Re Nozl,https://play-lh.googleusercontent.com/a/ACg8ocJJj8ZcBupcH9VFrT9vtdh9QkyWlQCsydHRUsGwZ9B3tMOpqg=mo,aplikasi shoope samgat rekomendasi lazada,5,,2025-10-20 10:07:50,"Hallo kak Re Nozl, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Sehat selalu^IX",2025-10-20 12:01:38,Aplikasi,P,0,0,0,0,0,0,61
3f6aff2a-e6be-4e59-8c61-de6205f3ffb9,Yudi Eko,https://play-lh.googleusercontent.com/a-/ALV-UjW7E-iSGr1RqtDL4c8o6aF_baJfBz5kabSY3sAJoTAPvWZAz4mApw,shope selain harga jangkau kirim cepat,5,3.59.43,2025-10-20 10:07:18,"Wah makasih ya kak Yudi Eko, buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. kalo ada pertnyaan boleh lgsg Live chatt / DM sosmed resmi IG Shopee @ShopeeID / @shopeecare yah, Stay safe ^XL",2025-10-20 12:04:41,"Pengiriman,Harga",0,P,0,P,0,0,0,46
83e5d03a-4b5b-4af4-ab81-122a0de8f273,GMR Squad,https://play-lh.googleusercontent.com/a/ACg8ocIjdW_J2pG-3rlpstatLEBevZar9jAEXGkoh65ZmBQ-ZPQZIw=mo,barang barang shopee harga jangkau tapi kalau kasih nomor handphone kurir biar lacak paket,5,3.59.43,2025-10-20 10:06:15,"Wah makasih ya kak GMR Squad, buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. kalo ada pertnyaan boleh lgsg Live chatt / DM sosmed resmi IG Shopee @ShopeeID / @shopeecare yah, Stay safe ^XL",2025-10-20 12:03:55,Harga,0,0,0,P,0,0,0,113
7f4ac8de-89b4-47aa-a4c0-e15707a8ec12,Dede Yaya,https://play-lh.googleusercontent.com/a/ACg8ocIJFUMLlEcLnLOBoJPROXWUQtHUNZ85i5qSqujf8tROlOvV7A=mo,aplikasi belanja online bagus bantu sekali apabila tidak sempat belanja toko offline,5,3.59.43,2025-10-20 10:05:55,"Hai Kak Dede Yaya, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^EC",2025-10-20 12:06:34,Aplikasi,P,0,0,0,0,0,0,112
086ea17f-ddfe-49ef-a5c5-85c332b17bd0,Kusmanto Manto,https://play-lh.googleusercontent.com/a/ACg8ocLw7ZmLeIvouu2fzDtOqiPkbZ92gySYKM-wV-zuIIL9cYNB1g=mo,mudah amanah murah ,5,,2025-10-20 10:04:02,"Hi kak Kusmanto Manto, makasih ya buat review bintang 5 nya, yuk cek aplikasi Shopee biar gak ketinggalan promo & voucher menarik lainnya. Dan kedepannya kami akan berusaha trs memberikan pelayanan terbaik kami ya kak. Kalo ada kendala/pertanyaan soal Shopee bisa DM IG kita @shopee_id. Terimakasih, sehat selalu ^SL",2025-10-20 12:25:25,"Aplikasi,Harga",P,0,0,P,0,0,0,32
fa22bfb0-1613-43d6-a687-db525d34404d,Faija Yanis,https://play-lh.googleusercontent.com/a-/ALV-UjVfsTJmX95ReWdFFithXucLvKV2M_6PtNPWBvi2nZNCItMg1FY,layan cepat,5,,2025-10-20 10:03:42,"Wah makasih ya kak Faija Yanis, buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. kalo ada pertnyaan boleh lgsg Live chatt / DM sosmed resmi IG Shopee @ShopeeID / @shopeecare yah, Stay safe ^XL",2025-10-20 12:06:22,Layanan Pelanggan (CS),0,0,0,0,0,P,0,18
614a62c1-2183-46e0-bd13-7d0bc53ef1b0,Anisa Sahwasalsabilah,https://play-lh.googleusercontent.com/a/ACg8ocL_NfEpSgLYakn-JsCiqMgFnvWOm3Pe1yos_IW6ryJ5IPsRcA=mo,aplikasi bagus bantu,5,3.59.43,2025-10-20 10:03:18,"Hi kak Anisa Sahwasalsabilah, makasih bintang 5 nya, aku makin semangat buat kasih pelayanan terbaik. Semoga Shopee selalu jadi aplikasi terpercaya kedepannya. Shopee akan selalu berusaha memberikan yg terbaik untuk semua penggunanya. Klo ada pertanyaan terkait Shopee bisa DM aku di IG @Shopee_id / @shopeecare_id ya, have a nice day^WM",2025-06-03 12:19:17,Aplikasi,P,0,0,0,0,0,0,31
3876a2e4-c92f-45d2-b2f2-c56fde30c73a,Irfan 775,https://play-lh.googleusercontent.com/a/ACg8ocKYexUkM5jvw88cvR5encejM-VeTeD0bJBjcM6ObRw3H3vECA=mo,produk sesuai harga kualitas kalau mahal bagus kalau murah begitu sesuai harga,5,3.59.43,2025-10-20 10:03:18,"Hallo kak Irfan 775, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Sehat selalu^IX",2025-10-20 12:03:59,-,0,0,0,0,0,0,0,80
17587218-842f-46ed-9074-5dd2d55aa723,Sutini Nunik,https://play-lh.googleusercontent.com/a/ACg8ocK_Q26fRbc_RlFcexSpR5vGWvuSRh26V-uoLSqjL7d4J3_3Mg=mo,selalu lebih murah banding,5,3.59.43,2025-10-20 9:58:31,"Hi kak Sutini Nunik, makasih banget nih buat bintang 5 nya ya, moga kmu selalu setia sama Shopee ya, cuss kak belanja lagi, jangan lupa gunain voucher gratis ongkirnya ya biar belanja kakak makin menyenangkan. Kalau ada pertanyaan atau kendala terkait Shopee, boleh banget hubungi kami via DM Instagram @shopee_id/@shopeecare_id ya. Stay safe^NT",2025-10-20 10:23:08,Harga,0,0,0,P,0,0,0,38
abc265bd-f5fe-4ee6-95dc-951eba3e1d42,Elda Syahfitri,https://play-lh.googleusercontent.com/a/ACg8ocIiSx9cEjLDPypd6KTIjlbNIhUq80qC_t4ise93vz4CgQzkSA=mo,mudah belanja perlu harga saing,5,,2025-10-20 9:57:52,"Hi kak Elda Syahfitri, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya Shopee dan aplikasi Shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media IG kita @Shopee_id/@Shopeecare_id. Stay safe ^LI",2025-10-20 10:20:48,"Aplikasi,Harga",P,0,0,P,0,0,0,44
879667c4-a490-4fc3-9284-90ae928cd059,Fardy - 3P Maleke,https://play-lh.googleusercontent.com/a-/ALV-UjWv9MyMskME96EQ05i4uqzxlYaAcGDSWQJBjTy0I8WHAF92EAE,aplikasi bagus,5,3.59.43,2025-10-20 9:53:22,"Hi  Kak Fardy - 3P Maleke, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^UA",2025-10-20 10:21:07,Aplikasi,P,0,0,0,0,0,0,19
47609313-bfa1-4bbb-90a8-4e56f5654201,Asep Mudin,https://play-lh.googleusercontent.com/a/ACg8ocJUwLZ-ovue2qMii535M1DxIMKqH-9w5_5znjc-PQEN4peGIg=mo,shopee memang the best aplikasi rekomendasi belanja online emak malas gerak aku harga lebih murah sering gerat ongkos kirim,5,3.59.43,2025-10-20 9:52:35,"Hi kak Asep Mudin, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya Shopee dan aplikasi Shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media IG kita @Shopee_id/@Shopeecare_id. Stay safe ^LI",2025-10-20 10:22:42,"Aplikasi,Harga",P,0,0,P,0,0,0,158
14c650dc-0e4c-4d2b-9b37-c6441ad7f825,muh. asbi,https://play-lh.googleusercontent.com/a/ACg8ocKyK0ni3Ppn-o66ae13wY-WpxUDDpGr9WKyxwegZLsEfaHxCg=mo,barang pes lewat cod banyak sesuai ingin moga jual shopee amanah mnjga percaya langgan,5,3.59.43,2025-10-20 9:49:50,"Hi  Kak muh. asbi, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^UA",2025-10-20 10:34:30,Produk,0,0,P,0,0,0,0,129
5782533a-310a-407b-9925-d10043ff7585,Vlani Rawung,https://play-lh.googleusercontent.com/a/ACg8ocKV3ku68gNLbAYYYD9ZUsYU3yt5PO-G7b7bDViCBDyvx4rX5g=mo,shopee is the best thumbs up apa butuh sedia lebih murah kirim cepat percaya thumbs up thumbs up thumbs up,5,3.59.43,2025-10-20 9:49:23,"Hai kak Vlani Rawung, makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yang terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare yaaa. Have a good day ^AS",2025-10-20 10:22:40,"Pengiriman,Harga",0,P,0,P,0,0,0,98
6e368e64-17b5-4c7a-a0df-8618b7b13086,Wahyu Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjVxwCLfghCTPy1nb8pVSvN_ra5quN9UBC12O8tYgi1f1qQ3ig,seller kacau sekarang lama 5thn kerja sama sama shopee selalu amanah pihak beli belum pernah langgar walaupun langgar pemberitahuan tetapi shopee sekarang langgar produk kandung mistis kata eh langsung main tutup toko tidak pemberitahuan nya tetapi aplikasi kalau produk langgar pemberitahuan tolak produk tidak masuk iklan sobat seller hati hati sekarang adalah,1,3.59.40,2025-10-20 9:47:06,"Hai kak Wahyu Nugraha, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan screenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AS",2025-10-20 10:24:16,-,0,0,0,0,0,0,0,497
9a3b963f-0315-446e-a4c9-55d6e0516e58,Fauzan Fauzan,https://play-lh.googleusercontent.com/a/ACg8ocIqiUNr1iipO_LO0aONVDyR9G3tvyoQam5GXleIw_mGcIBXqw=mo,aku suka aplikasi shopee ongkirnya murah pokok mantap thumbs up thumbs up thumbs up thumbs up thumbs up thumbs up,5,3.59.43,2025-10-20 9:46:58,,,"Aplikasi,Harga",P,0,0,P,0,0,0,94
6eb50e4b-aca1-4890-846d-ceb89bb1226a,Aku berlutut,https://play-lh.googleusercontent.com/a-/ALV-UjUqjZU4d38d6eqLNNPmynMZRd9HpLxQgdovikbMExbWuW0JvJY,aplikasi bagus tidak buat,5,,2025-10-20 9:46:43,"Hi kak Aku berlutut, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya Shopee dan aplikasi Shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media IG kita @Shopee_id/@Shopeecare_id. Stay safe ^LI",2025-10-20 10:24:28,Aplikasi,P,0,0,0,0,0,0,39
5215582b-3fa5-4286-8405-1fa0a724e0d0,Samsudin Nizam,https://play-lh.googleusercontent.com/a-/ALV-UjU0Ruqxzd4q_Hxx7o016HqyDAPTyX0l-fjHZIkFiUrNGW3M7rE,cepat ramah,5,3.59.43,2025-10-20 9:39:58,"Hi kak Samsudin Nizam, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya Shopee dan aplikasi Shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media IG kita @Shopee_id/@Shopeecare_id. Stay safe ^LI",2025-10-20 10:40:35,Layanan Pelanggan (CS),0,0,0,0,0,P,0,15
7f52a2e5-aa5d-46ae-ba7b-8702ef9e07dc,Nurhalimah,https://play-lh.googleusercontent.com/a/ACg8ocKK7rE_D23BzoyPWV2GdZ2i_PEo9jDm4Hswu5h-3_yl9nSHyQ=mo,alhamdullh barang bagus kirim cepat aman selalu rapi,5,3.58.33,2025-10-20 9:37:09,"Hi  Kak Nurhalimah, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^UA",2025-10-20 10:32:23,"Produk,Pengiriman",0,P,P,0,0,0,0,64
298b1eea-08e6-45a3-aeb5-2e0197d28728,Wilda Ida,https://play-lh.googleusercontent.com/a/ACg8ocJr2r7WgjEEmHHI4hVGB1hUwXz82Y77NNSE4AaSnyxRjV0S9Q=mo,shopee memang pantas kasih bintang soal aplikasi bagus beli barang terima kasih shopee sudah bantu thumbs up light skin tone thumbs up light skin tone thumbs up light skin tone thumbs up light skin tone,5,,2025-10-20 9:33:41,"Hi kak Wilda Ida, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya Shopee dan aplikasi Shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media IG kita @Shopee_id/@Shopeecare_id. Stay safe ^LI",2025-10-20 10:26:11,Aplikasi,P,0,0,0,0,0,0,136
93c74689-1b9a-4d7f-b921-a54458f0545a,maulana effendi,https://play-lh.googleusercontent.com/a/ACg8ocKyGTj6aZZPyO_t_dryQmRc_6Tj2D9aXGgLUH_5VuZy2OItlQ=mo,selalu tepat waktu cepat eff icien barang murah riah,5,,2025-10-20 9:33:19,"Hai kak maulana effendi, makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yang terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare yaaa. Have a good day ^AS",2025-10-20 10:27:47,"Pengiriman,Harga",0,P,0,P,0,0,0,59
727145e9-7052-40ed-b665-69c147d92737,Asmawi Zusman,https://play-lh.googleusercontent.com/a/ACg8ocJE9XLGv-zKRPzTzVAwv1slb9VxEOMCkwyxw2w0t8RHpODvhA=mo,manfaat tetapi sayang sekarang masuk aplikasi langsung live video bikin kesal,2,3.59.43,2025-10-20 9:32:18,"Haii kak Asmawi Zusman, maaf ya udh bikin km kecewa terkait kendalamu . Biar Aku bisa bantu cek kendalanya infoin ke aku  detail kendala kakak boleh colek Aku di DM @ShopeeID / @Shopeecare_id ya kak. Dtunggu ^LI",2025-10-20 10:27:45,Aplikasi,N,0,0,0,0,0,0,92
2896efd9-c178-4ea7-84c5-5261e61733d2,Yudha Meubel,https://play-lh.googleusercontent.com/a/ACg8ocILK2lY61fEKzwUwNcY-CXDoKFpK4lwF0JiU_GulOlzl8sEPg=mo,harga beda handphone beda harga aneh sekali ya padahal satu toko,1,3.59.43,2025-10-20 9:31:45,"Hai kak, mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG @Shopee_id / @Shopeecare_id ya kak. Sehat selalu kak ^VL",2024-12-30 2:33:52,Harga,0,0,0,N,0,0,0,67
deffa979-721e-45bb-893d-328237ab6c83,Halo Kamu,https://play-lh.googleusercontent.com/a/ACg8ocIneb4fpC5AoT-j_SzaZmQBRQFJBi00Z3xwrIXlC24oXyoa=mo,aplikasi bagu,4,3.59.41,2025-10-20 9:25:07,Aku tambah seneng banget kalo bintangnya nambah. Kalo kamu ada pertanyaan mengenai Shopee bisa DM aku di @Shopee_id / @Shopeecare ya. Have a good day^AS,2025-10-20 10:28:48,Aplikasi,P,0,0,0,0,0,0,13
4a9fd78e-14be-48d8-92a0-17b48c17782b,ALV bucin,https://play-lh.googleusercontent.com/a/ACg8ocJeDMkAw-toY82cRj7W78cBP1D1RWvN5EHRy980tRzhS2IlEg=mo,kirim barang belum tetapi status kirim sudah terima bukti foto tidak sesuai foto lokasi rumah saya sudah hubung pusat bantu customer service tetapi masih belum jawab bagaimana tanggung jawab pihak kurir shopee expres makin kesini makin ini,5,3.59.43,2025-10-20 9:24:38,"Hai kak ALV bucin  , mohon maaf atas ketidaknyamanannya . Biar bisa aku bantu pengecekan, Boleh infoin No pesanan dan Username ke DM Social Media kita @Shopee_id/@ shopeecare_id/shopeepay_id ya. Terima kasih telah menghubungi shopee ^XR",2025-04-22 15:06:32,"Pengiriman,Layanan Pelanggan (CS)",0,N,0,0,0,N,0,311
4c027f9f-2a55-44bd-bce9-7af3a1c4cdd7,Yan's Nazari,https://play-lh.googleusercontent.com/a/ACg8ocLKMrRHOUk5Acyh2k3nWTuwNWfbkQasKQOSoRINTKDWzBWyxKIS=mo,saran kalau paylater bayar cicil beberapa kali bulan aplikasi belah misal tagih per bulan 50 00 misal awal tengah bulan mau bayar 25 00 dulu bisa nah tagih lunas jatuh tempo bulan sebut jadi tidak satu bulan sekali bayar bayar full,5,3.60.25,2025-10-20 9:23:57,"Hai kak Yan's Nazari, makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yang terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare yaaa. Have a good day ^AS",2025-10-20 10:46:36,-,0,0,0,0,0,0,0,339
9afc8286-3cc8-4e11-9d95-cd10050d42cc,NURUL AVIKA vika,https://play-lh.googleusercontent.com/a/ACg8ocJC-JK5o94E9gl3_16ZDLDyfGlJrkc8pUjVJzrtwwo0-cnyYg=mo,bagus sih beberapa hari buka nya saya malah keluar sudah beberapa kali coba tetap tidak bisa,4,3.59.43,2025-10-20 9:21:47,"Hallo Kak NURUL AVIKA vika, maaf ya untuk kendalanya

Aku bantu infoin kamu bisa clear cache pada aplikasi, lalu pastikan juga kamu punya internet yang stabil, dan login logout akunmu kembali. Tapi kalo nanti masih lemot, jangan ragu hubungi aku di DM Instagram @shopeecare_id. Stay safe ^UA",2025-10-20 10:31:04,Aplikasi,P,0,0,0,0,0,0,185
c77cae98-e3a7-46d6-a9a1-0c99b00de62a,Shadow gaming,https://play-lh.googleusercontent.com/a-/ALV-UjXypZ5rwRp2AyKp0uHwT0Mnpcc4chlFfbOcIzef_PRAO_YjM5lw,kembali shope vip chat gpt pro lagi,1,3.59.41,2025-10-20 9:17:59,"Hai Kak Shadow gaming, maaf Kakak jadi ngga nyaman karena kendala yang sedang dialami. Agar aku bisa bantu cek, boleh infoin detail dan ss kendala Kakak ke DM Instagram @shopeecare_id. Aku tunggu ya, stay safe ^UA",2025-10-20 10:30:18,-,0,0,0,0,0,0,0,41
5c38aff3-ee70-4960-a244-4d0abf4d0d35,Nur,https://play-lh.googleusercontent.com/a/ACg8ocL13wWhNuVidSmomOGEISLOatzzUOqxtzIDnS6aE7xpdhFaRQ=mo,mantap pokok the best thumbs up light skin tone thumbs up light skin tone smiling face with smiling eyes,5,3.59.43,2025-10-20 9:17:23,"Hai kak Nur, makasih banget yaaa buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yang terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare yaaa. Have a good day ^AS",2025-10-20 10:35:48,Aplikasi,P,0,0,0,0,0,0,45
01fd6740-5371-47b0-903c-61d6f32bdce8,Muhammad Anshar Rasyid,https://play-lh.googleusercontent.com/a/ACg8ocIjULUCn9yDUQVsjMjuANcEhvQAPcbu8MaV8afdK2_WDcQQIA=mo,respons cepat transaksi aman,5,3.55.28,2025-10-20 9:16:37,"Hi kak Muhammad Anshar Rasyid, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya Shopee dan aplikasi Shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media IG kita @Shopee_id/@Shopeecare_id. Stay safe ^LI",2025-10-20 10:31:35,"Pembayaran,Layanan Pelanggan (CS)",0,0,0,0,P,P,0,28
6b39fb67-9e4c-4249-896f-da907aa90b98,Aryailham Ror,https://play-lh.googleusercontent.com/a/ACg8ocJp55I3tgIxEJwkKiUc7O8Bmfh5QIEeLExh6qPke8FTTC4GZQ=mo,kirim lama shopee anjing,1,3.59.38,2025-10-20 9:15:40,"Hai Kak Aryailham Ror, maaf kalau jadi ngga nyaman karena pesanan Kakak. Agar aku bisa bantu cek, boleh infoin username Shopee dan nomor pesanan Kakak ke DM Instagram @shopeecare_id. Aku tunggu ya, stay safe ^UA",2025-10-20 10:40:50,Pengiriman,0,N,0,0,0,0,0,29
470af357-7faa-45de-8bfb-a56454ceff0f,Silahu Udin,https://play-lh.googleusercontent.com/a-/ALV-UjWm6DBu_wyH9mbLWfnUJiEJLUTjzOwtChBa3K0NVgX-loufjFYWnw,aplikasi belanja bagus sering belanja shopee thumbs up thumbs up thumbs up,5,3.55.29,2025-10-20 9:15:30,"Hi kak Silahu Udin, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya Shopee dan aplikasi Shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media IG kita @Shopee_id/@Shopeecare_id. Stay safe ^LI",2025-10-20 10:32:56,Aplikasi,P,0,0,0,0,0,0,59
24deec59-8a4e-4dd0-b013-9d1a6ef2f631,Lina Ariska,https://play-lh.googleusercontent.com/a/ACg8ocK-g6KMEnrw3KvL-S_Iz2KjqF3jV7_zaBttKXbCc4MzI_O5Jw=mo,suka sama produk,5,3.59.41,2025-10-20 9:12:30,"Hi  Kak Lina Ariska, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^UA",2025-10-20 10:40:21,Produk,0,0,P,0,0,0,0,26
